,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,deltaDate,date
14696,1.46,2.3499999999999996,5.6,7.2,22.0,50.0,30.0,720.8,0.0,82.0,2.5,0.0,23.07,1.1,316.0,28926.0,2023-04-20 06:00:00
14697,1.52,1.9,8.2,10.1,19.0,56.0,31.0,721.1,0.0,83.0,2.6,0.004,22.78,1.5,318.0,28927.0,2023-04-20 07:00:00
14698,1.57,3.1,8.5,11.5,19.0,54.0,31.0,721.3,0.0,84.0,2.5,0.024,22.63,2.9,6.0,28928.0,2023-04-20 08:00:00
14699,1.56,3.5,7.3,10.9,21.0,63.0,38.0,721.3,0.0,85.0,2.6,0.075,22.92,3.4,21.0,28929.0,2023-04-20 09:00:00
14700,1.53,3.3,6.2,9.5,24.0,66.0,40.0,721.4,0.0,81.0,2.6,0.151,24.2,1.6,20.0,28930.0,2023-04-20 10:00:00
14701,1.52,2.7,4.7,7.4,28.0,65.0,38.0,721.5,0.0,74.0,2.6,0.218,25.57,4.0,6.0,28931.0,2023-04-20 11:00:00
14702,1.5,2.7,4.2,6.8,31.0,62.0,39.0,721.4,0.0,67.0,2.9,0.485,27.04,4.3,23.0,28932.0,2023-04-20 12:00:00
14703,1.49,3.1,5.5,8.5,37.0,66.0,39.0,721.3,0.0,56.0,3.3,0.491,29.08,5.2,24.0,28933.0,2023-04-20 13:00:00
14704,1.55,3.5,7.5,11.0,44.0,70.0,41.0,721.1,0.0,50.0,3.1,0.508,30.62,6.8,37.0,28934.0,2023-04-20 14:00:00
14705,1.59,4.2,8.8,12.9,44.0,76.0,44.0,720.9,0.0,49.0,3.2,0.43,31.1,5.0,83.0,28935.0,2023-04-20 15:00:00
14706,1.56,4.0,8.6,12.6,42.0,72.0,43.0,720.7,0.0,47.0,3.8,0.337,31.52,7.7,54.0,28936.0,2023-04-20 16:00:00
14707,1.59,5.1,11.5,16.6,38.0,81.0,49.0,720.5,0.0,47.0,5.6,0.199,31.52,6.7,61.0,28937.0,2023-04-20 17:00:00
14708,1.72,7.3,13.9,21.2,31.0,83.0,42.0,720.5,0.0,51.0,3.3,0.097,30.46,8.9,80.0,28938.0,2023-04-20 18:00:00
14709,1.83,7.1,19.5,26.6,26.0,88.0,45.0,720.7,0.0,52.0,2.9,0.026,30.11,6.8,69.0,28939.0,2023-04-20 19:00:00
14710,2.06,10.4,28.4,38.8,15.0,106.0,50.0,720.7,0.0,55.0,2.8,0.001,29.17,3.5,57.0,28940.0,2023-04-20 20:00:00
14711,2.07,15.2,26.9,42.1,13.0,131.0,57.0,721.0,0.0,60.0,2.9,0.0,27.95,1.4,116.0,28941.0,2023-04-20 21:00:00
14712,1.89,8.6,25.1,33.7,12.0,114.0,58.0,721.2,0.0,65.0,2.8,0.0,27.2,3.7,41.0,28942.0,2023-04-20 22:00:00
14713,1.68,4.6,14.4,19.0,15.0,85.0,52.0,721.3,0.0,74.0,2.6,0.0,26.16,3.5,49.0,28943.0,2023-04-20 23:00:00
14714,1.61,2.6,11.3,13.9,17.0,72.0,44.0,721.3,0.0,78.0,2.6,0.0,25.27,1.5,38.0,28944.0,2023-04-21 00:00:00
14715,1.41,1.8,4.0,5.8,22.0,63.0,41.0,721.2,0.0,81.0,2.5,0.0,24.54,2.9,356.0,28946.0,2023-04-21 02:00:00
14716,1.4,1.7,2.9,4.6,23.0,48.0,31.0,721.0,0.0,83.0,2.5,0.0,23.94,1.3,8.0,28947.0,2023-04-21 03:00:00
14717,1.48,1.8,7.2,9.0,16.0,72.0,46.0,721.0,0.0,84.0,2.6,0.0,23.64,1.4,240.0,28950.0,2023-04-21 06:00:00
14718,1.59,9.2,20.2,29.5,7.0,106.0,55.0,721.2,0.0,85.0,2.6,0.015,23.57,1.8,269.0,28951.0,2023-04-21 07:00:00
14719,1.85,17.8,20.1,37.9,10.0,120.0,61.0,721.6,0.0,81.0,2.8,0.125,24.82,7.0,231.0,28952.0,2023-04-21 08:00:00
14720,1.73,10.2,15.6,25.8,18.0,113.0,60.0,721.6,0.0,70.0,3.0,0.275,27.03,11.9,230.0,28953.0,2023-04-21 09:00:00
14721,0.73,3.2,6.5,9.7,12.0,121.0,61.0,721.7,0.0,59.0,1.3,0.396,29.73,8.2,241.0,28954.0,2023-04-21 10:00:00
14722,1.34,18.9,3.9,22.8,31.0,115.0,59.0,721.8,0.0,48.0,3.0,0.483,32.09,8.2,238.0,28955.0,2023-04-21 11:00:00
14723,1.41,2.9,7.2,10.1,46.0,85.0,45.0,721.7,0.0,42.0,3.3,0.554,33.66,7.3,253.0,28956.0,2023-04-21 12:00:00
14724,1.37,3.2,7.2,10.4,43.0,76.0,35.0,721.4,0.0,32.0,3.1,0.523,35.23,7.8,266.0,28957.0,2023-04-21 13:00:00
14725,1.3,2.2,3.5,5.7,41.0,69.0,28.0,721.1,0.0,28.0,2.8,0.502,35.94,9.8,332.0,28958.0,2023-04-21 14:00:00
14726,1.43,3.9,8.2,12.1,36.0,107.0,36.0,721.1,0.0,38.0,4.7,0.195,32.81,13.5,39.0,28959.0,2023-04-21 15:00:00
14727,1.55,6.8,14.2,21.0,32.0,89.0,27.0,721.4,0.0,42.0,3.2,0.046,28.44,9.8,85.0,28960.0,2023-04-21 16:00:00
14728,1.57,7.0,10.9,17.9,31.0,72.0,33.0,721.4,0.0,61.0,2.7,0.152,26.05,11.8,106.0,28961.0,2023-04-21 17:00:00
14729,1.57,7.8,11.8,19.6,30.0,62.0,30.0,721.3,0.0,50.0,2.7,0.088,28.98,8.9,125.0,28962.0,2023-04-21 18:00:00
14730,1.68,7.8,17.0,24.8,23.0,85.0,35.0,721.3,0.0,48.0,2.7,0.022,29.27,3.8,73.0,28963.0,2023-04-21 19:00:00
14731,1.56,2.6,16.2,18.8,23.0,65.0,31.0,721.6,0.0,59.0,5.6,0.001,26.25,7.3,27.0,28964.0,2023-04-21 20:00:00
14732,1.62,6.4,17.0,23.4,23.0,65.0,30.0,722.0,0.0,61.0,4.5,0.0,25.03,8.4,60.0,28965.0,2023-04-21 21:00:00
14733,1.54,6.2,14.4,20.5,25.0,61.0,28.0,722.2,0.0,64.0,3.5,0.0,23.9,5.4,93.0,28966.0,2023-04-21 22:00:00
14734,1.56,3.3,15.5,18.8,25.0,52.0,23.0,722.2,0.0,62.0,3.0,0.0,23.54,2.4,58.0,28967.0,2023-04-21 23:00:00
14735,1.48,1.7,14.3,16.0,22.0,65.0,29.0,721.8,0.0,68.0,3.0,0.0,22.44,1.2,351.0,28968.0,2023-04-22 00:00:00
14736,1.38,1.6,9.0,10.6,24.0,56.0,24.0,721.6,0.0,72.0,3.1,0.0,21.63,1.3,309.0,28969.0,2023-04-22 01:00:00
14737,1.48,4.1,14.1,18.2,22.0,61.0,24.0,721.5,0.0,71.0,2.8,0.0,21.58,1.4,307.0,28970.0,2023-04-22 02:00:00
14738,1.56,5.2,16.4,21.7,16.0,62.0,26.0,721.3,0.0,73.0,2.7,0.0,21.32,0.7,80.0,28971.0,2023-04-22 03:00:00
14739,1.44,2.6,10.7,13.3,18.0,58.0,30.0,721.3,0.0,75.0,2.8,0.0,20.72,1.9,96.0,28972.0,2023-04-22 04:00:00
14740,1.38,3.7,11.0,14.8,21.0,45.0,23.0,721.5,0.0,78.0,2.7,0.0,20.29,1.5,82.0,28973.0,2023-04-22 05:00:00
14741,1.42,5.1,18.1,23.2,14.0,48.0,24.0,721.5,0.0,81.0,2.6,0.0,19.71,1.2,51.0,28974.0,2023-04-22 06:00:00
14742,1.46,6.7,13.6,20.3,19.0,41.0,21.0,721.6,0.0,83.0,2.6,0.013,19.72,1.3,85.0,28975.0,2023-04-22 07:00:00
14743,1.46,4.6,12.2,16.8,22.0,49.0,24.0,721.7,0.0,79.0,2.8,0.165,21.23,2.1,29.0,28976.0,2023-04-22 08:00:00
14744,1.35,3.0,7.4,10.3,30.0,46.0,26.0,721.6,0.0,75.0,5.4,0.151,21.76,6.8,2.0,28977.0,2023-04-22 09:00:00
14745,1.34,2.8,5.4,8.2,33.0,52.0,33.0,721.6,0.0,73.0,7.4,0.372,22.67,7.5,6.0,28978.0,2023-04-22 10:00:00
14746,1.34,2.7,5.5,8.2,34.0,63.0,39.0,721.6,0.0,70.0,10.3,0.37,23.7,9.3,3.0,28979.0,2023-04-22 11:00:00
14747,1.41,3.7,7.2,11.0,32.0,62.0,37.0,721.5,0.0,69.0,9.9,0.25,24.27,9.8,25.0,28980.0,2023-04-22 12:00:00
14748,1.48,5.3,7.9,13.2,31.0,64.0,37.0,721.2,0.0,64.0,4.3,0.358,25.84,10.0,49.0,28981.0,2023-04-22 13:00:00
14749,1.56,7.7,10.5,18.2,28.0,65.0,39.0,720.9,0.0,62.0,3.3,0.228,26.63,7.4,70.0,28982.0,2023-04-22 14:00:00
14750,1.65,7.5,12.8,20.2,25.0,71.0,39.0,720.8,0.0,62.0,3.0,0.075,26.65,6.3,82.0,28983.0,2023-04-22 15:00:00
14751,1.59,8.0,9.8,17.9,27.0,74.0,41.0,720.5,0.0,64.0,2.8,0.315,26.78,8.1,92.0,28984.0,2023-04-22 16:00:00
14752,1.59,7.6,10.6,18.1,26.0,68.0,40.0,720.2,0.0,60.0,2.8,0.238,27.9,8.7,60.0,28985.0,2023-04-22 17:00:00
14753,1.46,4.0,8.1,12.1,28.0,64.0,40.0,720.2,0.0,61.0,4.2,0.082,27.65,10.0,41.0,28986.0,2023-04-22 18:00:00
14754,1.74,8.9,16.2,25.1,17.0,73.0,44.0,720.3,0.0,68.0,3.2,0.001,25.93,7.8,64.0,28988.0,2023-04-22 20:00:00
14755,1.45,4.2,8.7,13.0,24.0,51.0,25.0,720.3,0.0,71.0,2.9,0.0,23.83,14.5,42.0,28989.0,2023-04-22 21:00:00
14756,1.48,5.6,10.2,15.8,21.0,40.0,22.0,720.4,0.0,74.0,3.7,0.0,22.88,9.7,60.0,28990.0,2023-04-22 22:00:00
14757,1.47,4.1,11.1,15.1,20.0,37.0,21.0,720.3,0.0,76.0,2.9,0.0,22.08,2.3,57.0,28991.0,2023-04-22 23:00:00
14758,1.38,1.7,7.0,8.7,21.0,42.0,24.0,720.2,0.0,78.0,2.8,0.0,21.62,2.0,353.0,28992.0,2023-04-23 00:00:00
14759,1.29,1.6,3.1,4.6,23.0,34.0,22.0,719.8,0.0,81.0,2.7,0.0,21.34,3.5,330.0,28994.0,2023-04-23 02:00:00
14760,1.32,1.8,3.9,5.7,21.0,37.0,26.0,719.8,0.0,83.0,2.5,0.0,21.75,0.8,287.0,28995.0,2023-04-23 03:00:00
14761,1.34,1.9,3.8,5.7,21.0,47.0,33.0,719.8,0.0,83.0,2.5,0.0,21.97,0.8,95.0,28996.0,2023-04-23 04:00:00
14762,1.32,1.7,3.9,5.6,21.0,48.0,36.0,719.8,0.0,83.0,2.5,0.0,22.05,1.4,42.0,28997.0,2023-04-23 05:00:00
14763,1.31,1.5,2.7,4.2,22.0,49.0,35.0,719.9,0.0,82.0,2.5,0.0,22.04,1.0,321.0,28998.0,2023-04-23 06:00:00
14764,1.31,1.6,3.1,4.7,23.0,48.0,35.0,720.2,0.0,80.0,2.5,0.013,22.1,1.3,289.0,28999.0,2023-04-23 07:00:00
14765,1.33,1.8,3.3,5.1,22.0,59.0,41.0,720.4,0.0,80.0,2.5,0.048,22.56,1.4,277.0,29000.0,2023-04-23 08:00:00
14766,1.37,2.7,5.6,8.3,21.0,77.0,49.0,720.5,0.0,78.0,2.5,0.104,23.51,1.3,270.0,29001.0,2023-04-23 09:00:00
14767,1.37,4.1,6.7,10.9,24.0,96.0,58.0,720.5,0.0,70.0,2.9,0.364,25.75,3.2,283.0,29002.0,2023-04-23 10:00:00
14768,1.35,3.7,6.3,10.0,30.0,81.0,49.0,720.5,0.0,61.0,3.2,0.438,27.34,5.4,277.0,29003.0,2023-04-23 11:00:00
14769,1.3,4.8,7.9,12.7,32.0,66.0,44.0,720.5,0.0,55.0,3.6,0.396,28.79,5.0,298.0,29004.0,2023-04-23 12:00:00
14770,1.31,3.8,7.6,11.4,33.0,64.0,41.0,720.3,0.0,50.0,3.5,0.36,30.26,1.5,308.0,29005.0,2023-04-23 13:00:00
14771,1.33,1.9,3.6,5.5,32.0,78.0,37.0,720.4,0.0,56.0,2.9,0.088,28.26,5.6,324.0,29006.0,2023-04-23 14:00:00
14772,1.3,2.1,4.5,6.6,36.0,105.0,20.0,720.7,0.0,59.0,2.6,0.069,24.21,13.3,235.0,29007.0,2023-04-23 15:00:00
14773,1.29,3.2,5.6,8.9,31.0,69.0,17.0,721.0,0.0,60.0,2.5,0.156,21.39,14.1,228.0,29008.0,2023-04-23 16:00:00
14774,1.33,3.8,7.3,11.1,31.0,45.0,13.0,721.2,0.0,61.0,2.5,0.101,20.08,13.8,228.0,29009.0,2023-04-23 17:00:00
14775,1.3,2.2,5.0,7.2,35.0,37.0,14.0,721.3,0.0,64.0,2.6,0.047,19.2,14.8,231.0,29010.0,2023-04-23 18:00:00
14776,1.31,2.9,7.7,10.6,29.0,31.0,13.0,721.7,0.0,66.0,2.5,0.014,18.09,13.2,225.0,29011.0,2023-04-23 19:00:00
14777,1.36,3.7,10.1,13.8,24.0,30.0,12.0,722.1,0.0,69.0,2.6,0.0,16.88,11.2,222.0,29012.0,2023-04-23 20:00:00
14778,1.41,4.6,12.2,16.9,22.0,29.0,13.0,722.4,0.0,69.0,2.7,0.0,16.96,8.6,218.0,29013.0,2023-04-23 21:00:00
14779,1.5,7.7,17.4,25.0,17.0,34.0,16.0,722.8,0.0,73.0,2.7,0.0,16.62,4.6,207.0,29014.0,2023-04-23 22:00:00
14780,1.41,3.9,13.7,17.6,20.0,27.0,16.0,722.9,0.0,82.0,2.6,0.0,15.58,1.9,216.0,29015.0,2023-04-23 23:00:00
14781,1.39,3.6,14.2,17.8,19.0,30.0,18.0,722.9,0.0,82.0,2.6,0.0,15.68,1.3,174.0,29016.0,2023-04-24 00:00:00
14782,1.26,2.4,4.9,7.3,26.0,20.0,13.0,722.9,0.0,84.0,2.5,0.0,15.31,1.4,92.0,29017.0,2023-04-24 01:00:00
14783,1.24,1.9,3.7,5.6,27.0,18.0,13.0,722.8,0.0,86.0,2.5,0.001,15.0,1.3,83.0,29018.0,2023-04-24 02:00:00
14784,1.25,1.7,4.7,6.3,25.0,24.0,16.0,722.5,0.0,86.0,2.4,0.0,14.96,0.7,92.0,29019.0,2023-04-24 03:00:00
14785,1.27,2.0,7.9,9.8,21.0,42.0,31.0,722.6,0.0,85.0,2.4,0.0,14.75,1.4,187.0,29020.0,2023-04-24 04:00:00
14786,1.26,1.6,7.0,8.6,21.0,37.0,29.0,722.7,0.0,87.0,2.4,0.001,14.52,1.0,229.0,29021.0,2023-04-24 05:00:00
14787,1.27,5.2,8.5,13.7,21.0,33.0,20.0,722.8,0.0,88.0,2.4,0.001,14.03,0.4,234.0,29022.0,2023-04-24 06:00:00
14788,1.44,10.9,13.2,24.1,17.0,21.0,15.0,722.8,0.0,89.0,2.5,0.005,13.93,1.4,120.0,29023.0,2023-04-24 07:00:00
14789,1.52,12.7,14.4,27.2,18.0,25.0,18.0,722.9,0.0,89.0,2.5,0.018,13.92,1.4,111.0,29024.0,2023-04-24 08:00:00
14790,1.52,10.3,13.7,23.9,18.0,23.0,16.0,723.0,0.0,89.0,2.5,0.034,14.17,1.0,154.0,29025.0,2023-04-24 09:00:00
14791,1.07,4.7,9.5,14.1,22.0,28.0,20.0,723.1,0.0,89.0,2.5,0.1,14.24,1.3,237.0,29026.0,2023-04-24 10:00:00
14792,0.39,4.0,7.3,11.4,26.0,33.0,23.0,722.9,0.0,88.0,2.6,0.195,15.23,1.3,248.0,29027.0,2023-04-24 11:00:00
14793,0.43,5.9,11.3,17.1,25.0,47.0,32.0,722.8,0.0,82.0,2.6,0.203,17.17,0.9,357.0,29028.0,2023-04-24 12:00:00
14794,0.57,6.7,13.9,20.6,26.0,48.0,35.0,722.7,0.0,76.0,2.5,0.134,17.53,1.2,38.0,29029.0,2023-04-24 13:00:00
14795,0.73,9.3,14.8,24.1,26.0,41.0,24.0,722.5,0.0,75.0,3.1,0.128,17.92,2.8,47.0,29030.0,2023-04-24 14:00:00
14796,0.52,5.1,11.9,17.0,27.0,41.0,27.0,722.4,0.0,80.0,4.5,0.087,16.93,4.3,37.0,29031.0,2023-04-24 15:00:00
14797,0.68,10.5,16.9,27.4,23.0,53.0,29.0,722.2,0.0,79.0,5.7,0.109,17.67,1.9,63.0,29032.0,2023-04-24 16:00:00
14798,0.49,4.9,9.4,14.3,28.0,41.0,21.0,722.1,0.0,77.0,4.0,0.1,18.05,4.5,34.0,29033.0,2023-04-24 17:00:00
14799,0.46,3.5,8.5,12.0,28.0,26.0,12.0,721.9,0.0,77.0,3.0,0.067,17.97,4.6,27.0,29034.0,2023-04-24 18:00:00
14800,0.49,2.8,9.2,12.0,26.0,26.0,11.0,721.9,0.0,79.0,2.7,0.018,17.53,2.2,28.0,29035.0,2023-04-24 19:00:00
14801,0.47,2.2,8.9,11.1,24.0,21.0,9.0,721.9,0.0,81.0,2.6,0.001,17.15,2.6,30.0,29036.0,2023-04-24 20:00:00
14802,0.43,2.0,7.7,9.7,23.0,19.0,9.0,721.9,0.0,83.0,2.5,0.0,16.89,1.4,29.0,29037.0,2023-04-24 21:00:00
14803,0.53,6.1,13.6,19.7,18.0,28.0,10.0,721.9,0.0,84.0,2.5,0.0,16.82,1.4,52.0,29038.0,2023-04-24 22:00:00
14804,0.53,6.1,12.6,18.7,18.0,29.0,14.0,721.9,0.0,84.0,2.5,0.0,16.69,1.3,67.0,29039.0,2023-04-24 23:00:00
14805,0.42,3.4,8.1,11.5,22.0,24.0,13.0,721.8,0.0,85.0,2.5,0.0,16.4,1.3,71.0,29040.0,2023-04-25 00:00:00
14806,0.39,2.4,7.4,9.8,22.0,25.0,13.0,721.7,0.0,85.0,2.5,0.0,16.38,1.3,53.0,29041.0,2023-04-25 01:00:00
14807,0.35,1.9,4.7,6.6,23.0,23.0,16.0,721.5,0.0,86.0,2.4,0.0,16.2,1.3250000000000002,66.0,29042.0,2023-04-25 02:00:00
14808,0.33,1.6,3.9,5.5,21.0,22.0,16.0,721.3,0.0,87.0,2.5,0.0,16.22,1.4,46.0,29043.0,2023-04-25 03:00:00
14809,0.33,1.6,6.9,8.5,18.0,28.0,15.0,721.2,0.0,87.0,2.5,0.0,16.32,1.2,300.0,29044.0,2023-04-25 04:00:00
14810,0.33,2.875,8.8,10.4,15.0,30.0,21.0,721.1,0.0,87.0,5.7,0.0,16.46,1.4,342.0,29045.0,2023-04-25 05:00:00
14811,0.34,1.7,10.3,12.0,16.0,33.0,18.0,721.1,0.0,87.0,4.8,0.0,16.42,1.3,329.0,29046.0,2023-04-25 06:00:00
14812,0.39,2.3,13.4,15.7,15.0,32.0,14.0,721.3,0.0,86.0,4.0,0.006,16.42,1.3,358.0,29047.0,2023-04-25 07:00:00
14813,0.59,5.5,15.6,21.1,13.0,40.0,19.0,721.5,0.0,87.0,3.8,0.032,16.69,0.6,294.0,29048.0,2023-04-25 08:00:00
14814,0.7,13.1,19.3,32.3,11.0,59.0,37.0,721.6,0.0,86.0,4.1,0.089,17.37,1.4,241.0,29049.0,2023-04-25 09:00:00
14815,0.84,19.2,22.3,41.5,13.0,96.0,59.0,721.6,0.0,81.0,4.6,0.177,19.1,1.5,268.0,29050.0,2023-04-25 10:00:00
14816,0.69,14.6,20.1,34.7,20.0,102.0,56.0,721.5,0.0,69.0,5.7,0.366,21.48,1.1,331.0,29051.0,2023-04-25 11:00:00
14817,0.56,9.5,15.0,24.5,27.0,53.0,29.0,721.4,0.0,64.0,4.6,0.424,23.02,1.3,52.0,29052.0,2023-04-25 12:00:00
14818,0.51,5.3,10.1,15.4,37.0,37.0,20.0,721.2,0.0,62.0,3.7,0.5,23.88,6.6,37.0,29053.0,2023-04-25 13:00:00
14819,0.47,5.4,9.4,14.8,37.0,45.0,24.0,721.0,0.0,60.0,4.2,0.421,24.32,9.1,35.0,29054.0,2023-04-25 14:00:00
14820,0.44,4.6,7.7,12.3,35.0,40.0,22.0,720.8,0.0,58.0,4.0,0.475,25.16,10.5,42.0,29055.0,2023-04-25 15:00:00
14821,0.45,4.7,8.0,12.7,34.0,33.0,14.0,720.6,0.0,57.0,3.1,0.394,25.41,9.7,44.0,29056.0,2023-04-25 16:00:00
14822,0.5,5.5,9.7,15.1,34.0,34.0,16.0,720.4,0.0,57.0,2.9,0.272,25.68,10.4,47.0,29057.0,2023-04-25 17:00:00
14823,0.55,5.9,11.2,17.2,30.0,38.0,17.0,720.4,0.0,57.0,2.8,0.101,25.73,9.9,44.0,29058.0,2023-04-25 18:00:00
14824,0.56,5.3,13.9,19.2,25.0,43.0,19.0,720.5,0.0,60.0,2.7,0.022,24.97,8.5,42.0,29059.0,2023-04-25 19:00:00
14825,0.54,3.4,12.6,16.0,22.0,45.0,23.0,720.7,0.0,67.0,2.6,0.001,23.35,3.8,33.0,29060.0,2023-04-25 20:00:00
14826,1.03,18.5,26.6,45.1,9.0,87.0,34.0,720.8,0.0,70.0,2.8,0.0,22.78,1.3,70.0,29061.0,2023-04-25 21:00:00
14827,0.96,20.6,24.7,45.4,9.0,88.0,36.0,720.9,0.0,73.0,2.8,0.0,22.03,1.4,85.0,29062.0,2023-04-25 22:00:00
14828,0.87,11.0,23.2,34.2,9.0,87.0,41.0,721.0,0.0,76.0,2.8,0.0,21.18,1.2,50.0,29063.0,2023-04-25 23:00:00
14829,0.47,3.1,10.2,13.3,15.0,41.0,24.0,720.6,0.0,81.0,2.6,0.0,19.63,1.4,130.0,29066.0,2023-04-26 02:00:00
14830,0.62,6.7,13.2,19.9,8.0,46.0,25.0,720.4,0.0,82.0,2.6,0.0,19.25,3.2,130.0,29067.0,2023-04-26 03:00:00
14831,0.46,3.9,14.0,17.9,7.0,56.0,32.0,720.4,0.0,84.0,2.5,0.0,18.35,0.8,212.0,29068.0,2023-04-26 04:00:00
14832,0.43,2.5,15.3,17.8,9.0,61.0,34.0,720.4,0.0,87.0,2.5,0.0,18.24,1.3,277.0,29069.0,2023-04-26 05:00:00
14833,0.57,21.3,20.2,41.5,7.0,89.0,46.0,720.4,0.0,87.0,2.7,0.0,18.39,1.3,233.0,29070.0,2023-04-26 06:00:00
14834,1.03,59.6,21.9,81.5,6.0,125.0,65.0,720.5,0.0,87.0,3.0,0.022,18.51,1.4,223.0,29071.0,2023-04-26 07:00:00
14835,1.01,38.5,21.8,60.3,8.0,122.0,54.0,720.5,0.0,85.0,3.0,0.126,20.05,1.4,231.0,29072.0,2023-04-26 08:00:00
14836,0.59,14.0,17.2,31.2,15.0,70.0,32.0,720.5,0.0,79.0,3.1,0.234,21.95,1.8,264.0,29073.0,2023-04-26 09:00:00
14837,0.61,12.6,18.2,30.8,20.0,85.0,39.0,720.5,0.0,72.0,3.6,0.341,23.58,4.2,231.0,29074.0,2023-04-26 10:00:00
14838,0.47,17.7,20.6,38.3,21.0,68.0,29.0,720.5,0.0,62.0,4.0,0.452,25.64,4.2,236.0,29075.0,2023-04-26 11:00:00
14839,0.44,14.8,22.4,37.3,23.0,66.0,25.0,720.4,0.0,55.0,3.9,0.382,27.65,1.4,283.0,29076.0,2023-04-26 12:00:00
14840,0.4,4.8,9.8,14.6,40.0,58.0,24.0,720.2,0.0,49.0,7.8,0.465,28.57,3.7,13.0,29077.0,2023-04-26 13:00:00
14841,0.41,3.7,9.3,13.1,45.0,52.0,24.0,720.0,0.0,48.0,30.1,0.501,28.49,10.7,30.0,29078.0,2023-04-26 14:00:00
14842,0.36,3.2,7.0,10.2,44.0,47.0,20.0,719.9,0.0,41.0,10.7,0.364,29.19,10.5,29.0,29079.0,2023-04-26 15:00:00
14843,0.53,4.8,14.1,18.9,48.0,57.0,25.0,719.6,0.0,42.0,5.8,0.251,29.45,7.8,51.0,29080.0,2023-04-26 16:00:00
14844,0.59,4.6,18.3,22.9,57.0,68.0,34.0,719.6,0.0,46.0,6.1,0.218,29.58,8.7,51.0,29081.0,2023-04-26 17:00:00
14845,0.65,6.7,17.0,23.7,37.0,68.0,32.0,719.5,0.0,51.0,4.0,0.105,29.54,8.1,67.0,29082.0,2023-04-26 18:00:00
14846,0.68,4.9,18.2,23.1,25.0,75.0,38.0,719.6,0.0,56.0,3.2,0.029,28.44,6.0,44.0,29083.0,2023-04-26 19:00:00
14847,0.87,11.5,26.2,37.7,15.0,95.0,42.0,719.8,0.0,60.0,3.0,0.001,27.64,2.4,57.0,29084.0,2023-04-26 20:00:00
14848,0.99,16.3,30.2,46.4,14.0,123.0,54.0,720.1,0.0,62.0,3.0,0.0,26.9,1.4,92.0,29085.0,2023-04-26 21:00:00
14849,1.3,22.3,38.5,60.8,10.0,166.0,74.0,720.1,0.0,64.0,3.1,0.0,25.88,1.3,107.0,29086.0,2023-04-26 22:00:00
14850,0.67,5.5,20.5,26.0,12.0,73.0,37.0,720.2,0.0,74.0,2.7,0.0,24.55,4.1,47.0,29087.0,2023-04-26 23:00:00
14851,0.62,5.8,14.2,20.0,14.0,65.0,36.0,720.1,0.0,78.0,2.6,0.0,23.38,1.3,86.0,29088.0,2023-04-27 00:00:00
14852,0.44,2.0,8.7,10.7,16.0,47.0,30.0,720.2,0.0,81.0,2.5,0.0,22.97,1.4,23.0,29089.0,2023-04-27 01:00:00
14853,0.36,2.2,7.5,9.7,16.0,38.0,23.0,720.1,0.0,84.0,2.5,0.0,22.4,1.1,358.0,29090.0,2023-04-27 02:00:00
14854,0.31,1.9,3.6,5.5,18.0,33.0,19.0,720.2,0.0,86.0,2.5,0.0,22.13,1.3,290.0,29091.0,2023-04-27 03:00:00
14855,0.34,2.0,5.1,7.1,19.0,34.0,20.0,720.1,0.0,86.0,2.5,0.0,22.42,1.1,245.0,29092.0,2023-04-27 04:00:00
14856,0.33,1.7,4.3,6.0,21.0,51.0,34.0,720.1,0.0,85.0,2.5,0.0,22.38,1.4,216.0,29093.0,2023-04-27 05:00:00
14857,0.45,4.2,13.0,17.2,11.0,58.0,37.0,720.4,0.0,86.0,2.6,0.0,22.09,1.3,241.0,29094.0,2023-04-27 06:00:00
14858,0.68,16.1,20.3,36.4,7.0,90.0,50.0,720.7,0.0,86.0,2.7,0.018,22.23,2.5,223.0,29095.0,2023-04-27 07:00:00
14859,0.74,13.6,18.5,32.1,12.0,96.0,50.0,720.9,0.0,80.0,2.8,0.147,23.93,5.7,243.0,29096.0,2023-04-27 08:00:00
14860,0.65,8.1,15.6,23.7,21.0,91.0,45.0,721.1,0.0,67.0,3.2,0.206,26.2,13.2,230.0,29097.0,2023-04-27 09:00:00
14861,0.38,3.6,5.8,9.4,29.0,95.0,34.0,721.3,0.0,61.0,3.3,0.374,27.43,14.9,246.0,29098.0,2023-04-27 10:00:00
14862,0.32,3.0,4.4,7.4,33.0,65.0,26.0,721.3,0.0,53.0,3.1,0.506,28.67,13.6,245.0,29099.0,2023-04-27 11:00:00
14863,0.31,3.4,5.9,9.3,37.0,65.0,26.0,721.3,0.0,48.0,3.1,0.569,29.64,12.4,252.0,29100.0,2023-04-27 12:00:00
14864,0.4,3.7,8.5,12.2,36.0,61.0,27.0,720.8,0.0,48.0,3.9,0.177,29.45,4.0,19.0,29102.0,2023-04-27 14:00:00
14865,0.33,3.5,7.7,11.2,41.0,54.0,24.0,720.5,0.0,40.0,3.3,0.43,31.69,0.7,301.0,29103.0,2023-04-27 15:00:00
14866,0.5,5.0,12.2,17.2,31.0,54.0,21.0,720.4,0.0,49.0,3.0,0.072,28.68,10.4,46.0,29104.0,2023-04-27 16:00:00
