date,NO,NO2,NOX,SO2,TOUT,RH,day
2020-01-14 01:00:00,38.4,28.3,66.5,1.8,15.6,70.0,2020-01-14
2020-01-14 02:00:00,11.5,27.8,39.1,1.4,16.02,67.0,2020-01-14
2020-01-14 03:00:00,10.7,28.3,38.8,1.8,15.78,69.0,2020-01-14
2020-01-14 04:00:00,48.2,31.8,79.8,2.3,14.99,73.0,2020-01-14
2020-01-14 05:00:00,65.3,30.7,96.0,2.7,14.92,72.0,2020-01-14
2020-01-14 06:00:00,66.1,25.8,91.9,2.5,14.32,77.0,2020-01-14
2020-01-14 07:00:00,77.0,23.2,100.2,2.5,13.59,79.0,2020-01-14
2020-01-14 08:00:00,71.2,24.9,96.1,2.6,13.77,77.0,2020-01-14
2020-01-14 09:00:00,98.6,34.2,132.8,4.1,17.01,63.0,2020-01-14
2020-01-14 10:00:00,28.3,22.1,50.2,4.3,20.06,56.0,2020-01-14
2020-01-14 11:00:00,10.7,15.3,25.9,5.0,22.36,52.0,2020-01-14
2020-01-14 12:00:00,7.7,14.0,21.6,6.6,24.5,51.0,2020-01-14
2020-01-14 13:00:00,6.3,7.8,14.1,7.5,25.8,48.0,2020-01-14
2020-01-14 14:00:00,3.5,9.1,12.5,6.9,26.82,43.0,2020-01-14
2020-01-14 15:00:00,2.8,9.1,11.8,4.4,26.81,43.0,2020-01-14
2020-01-14 16:00:00,1.7,7.2,8.8,3.5,27.17,43.0,2020-01-14
2020-01-14 17:00:00,1.6,10.4,11.8,14.0,27.06,44.0,2020-01-14
2020-01-14 18:00:00,1.4,9.7,11.0,7.1,26.17,48.0,2020-01-14
2020-01-14 19:00:00,1.5,15.5,16.9,3.3,24.97,53.0,2020-01-14
2020-01-14 20:00:00,11.0,36.8,47.5,2.4,23.17,59.0,2020-01-14
2020-01-14 21:00:00,13.5,37.1,50.3,2.3,21.6,64.0,2020-01-14
2020-01-14 22:00:00,29.6,30.4,59.8,2.1,20.53,69.0,2020-01-14
2020-01-14 23:00:00,42.9,29.4,72.1,2.1,20.63,69.0,2020-01-14
2020-01-15 00:00:00,67.9,26.4,94.2,2.3,19.58,73.0,2020-01-15
2020-01-15 01:00:00,28.0,17.9,45.7,1.6,19.33,75.0,2020-01-15
2020-01-15 02:00:00,38.1,18.3,56.1,1.7,18.82,79.0,2020-01-15
2020-01-15 03:00:00,19.1,12.0,30.9,1.3,18.21,84.0,2020-01-15
2020-01-15 04:00:00,15.5,8.9,24.2,1.1,18.34,87.0,2020-01-15
2020-01-15 05:00:00,3.7,5.1,8.8,0.8,18.57,89.0,2020-01-15
2020-01-15 06:00:00,12.1,6.5,18.5,1.1,18.22,90.0,2020-01-15
2020-01-15 07:00:00,16.4,6.4,22.7,1.1,17.65,90.0,2020-01-15
2020-01-15 08:00:00,10.9,7.9,18.6,0.8,16.07,92.0,2020-01-15
2020-01-15 09:00:00,22.0,7.7,29.4,1.1,16.2,92.0,2020-01-15
2020-01-15 10:00:00,27.9,10.9,38.5,1.2,18.62,89.0,2020-01-15
2020-01-15 11:00:00,8.1,6.8,14.7,1.0,20.38,78.0,2020-01-15
2020-01-15 12:00:00,3.9,3.5,7.4,1.0,22.57,70.0,2020-01-15
2020-01-15 13:00:00,4.6,3.8,8.3,1.1,23.8,63.0,2020-01-15
2020-01-15 14:00:00,3.8,3.1,6.8,1.2,25.62,57.0,2020-01-15
2020-01-15 15:00:00,3.2,3.4,6.5,1.2,26.38,54.0,2020-01-15
2020-01-15 16:00:00,2.7,4.1,6.7,1.2,27.54,50.0,2020-01-15
2020-01-15 17:00:00,3.4,6.2,9.5,1.1,27.58,49.0,2020-01-15
2020-01-15 18:00:00,2.4,9.1,11.4,0.9,26.83,51.0,2020-01-15
2020-01-15 19:00:00,3.9,15.1,18.9,1.4,25.06,58.0,2020-01-15
2020-01-15 20:00:00,6.2,22.6,28.6,2.2,23.56,63.0,2020-01-15
2020-01-15 21:00:00,14.1,38.2,52.0,1.7,22.23,68.0,2020-01-15
2020-01-15 22:00:00,31.9,35.9,67.5,1.7,21.46,72.0,2020-01-15
2020-01-15 23:00:00,25.7,32.2,57.6,1.6,21.35,72.0,2020-01-15
2020-01-16 00:00:00,9.7,15.4,24.9,1.3,22.15,72.0,2020-01-16
2020-01-16 01:00:00,3.0,9.1,12.0,1.1,21.19,81.0,2020-01-16
2020-01-16 02:00:00,2.5,5.2,7.6,1.3,20.99,84.0,2020-01-16
2020-01-16 03:00:00,2.2,3.4,5.5,1.1,20.68,87.0,2020-01-16
2020-01-16 04:00:00,2.2,3.9,6.0,1.0,20.45,88.0,2020-01-16
2020-01-16 05:00:00,2.0,2.7,4.6,0.9,20.46,88.0,2020-01-16
2020-01-16 06:00:00,2.5,4.7,7.1,0.7,20.38,88.0,2020-01-16
2020-01-16 07:00:00,3.8,3.7,7.5,0.7,20.24,90.0,2020-01-16
2020-01-16 08:00:00,8.0,5.3,13.2,0.7,20.0,91.0,2020-01-16
2020-01-16 09:00:00,9.7,5.7,15.3,0.6,19.88,92.0,2020-01-16
2020-01-16 10:00:00,6.7,4.8,11.4,0.6,20.01,91.0,2020-01-16
2020-01-16 11:00:00,6.2,2.9,9.1,0.6,21.55,86.0,2020-01-16
2020-01-16 12:00:00,5.1,3.3,8.4,0.5,22.13,80.0,2020-01-16
2020-01-16 13:00:00,5.8,4.3,10.1,0.6,22.31,78.0,2020-01-16
2020-01-16 14:00:00,5.7,4.3,9.9,0.6,23.39,73.0,2020-01-16
2020-01-16 15:00:00,3.6,3.1,6.7,0.7,25.48,60.0,2020-01-16
2020-01-16 16:00:00,3.5,3.4,6.9,0.9,26.38,48.0,2020-01-16
2020-01-16 17:00:00,3.3,4.6,7.9,1.0,26.42,45.0,2020-01-16
2020-01-16 18:00:00,4.7,9.5,14.1,0.8,25.7,50.0,2020-01-16
2020-01-16 19:00:00,12.9,16.6,29.3,1.1,25.12,50.0,2020-01-16
2020-01-16 20:00:00,2.8,5.3,8.0,1.6,24.75,56.0,2020-01-16
2020-01-16 21:00:00,2.2,2.9,5.0,1.5,23.46,66.0,2020-01-16
2020-01-16 22:00:00,2.0,2.4,4.4,0.9,22.36,72.0,2020-01-16
2020-01-16 23:00:00,2.0,2.0,3.9,0.7,21.5,78.0,2020-01-16
2020-01-17 00:00:00,1.9,5.7,7.6,2.8,21.19,79.0,2020-01-17
2020-01-17 01:00:00,1.8,5.0,6.7,3.2,20.57,82.0,2020-01-17
2020-01-17 02:00:00,1.7,2.8,4.4,1.4,20.4,85.0,2020-01-17
2020-01-17 03:00:00,1.8,3.4,5.0,1.7,20.58,86.0,2020-01-17
2020-01-17 04:00:00,1.8,2.9,4.6,3.5,20.6,86.0,2020-01-17
2020-01-17 05:00:00,1.7,0.9,2.5,1.9,20.43,88.0,2020-01-17
2020-01-17 06:00:00,2.1,1.2,3.2,0.8,20.38,88.0,2020-01-17
2020-01-17 07:00:00,2.2,1.9,4.1,0.74,20.12,89.0,2020-01-17
2020-01-17 08:00:00,3.7,4.2,7.9,0.68,19.57,88.0,2020-01-17
2020-01-17 09:00:00,4.0,4.8,8.8,0.62,19.59,87.0,2020-01-17
2020-01-17 10:00:00,3.4,4.7,8.0,0.56,19.92,84.0,2020-01-17
2020-01-17 11:00:00,3.5,5.5,8.9,0.5,20.29,82.0,2020-01-17
2020-01-17 12:00:00,2.6,4.4,6.9,0.7,20.29,83.0,2020-01-17
2020-01-17 13:00:00,2.9,5.3,8.1,0.6,20.64,84.0,2020-01-17
2020-01-17 14:00:00,4.0,7.8,11.7,0.5,20.99,81.0,2020-01-17
2020-01-17 15:00:00,3.9,5.0,8.8,0.6,20.87,83.0,2020-01-17
2020-01-17 16:00:00,3.1,4.3,7.4,0.59375,20.17,84.0,2020-01-17
2020-01-17 17:00:00,2.8,4.1,6.8,0.5875,19.69,86.0,2020-01-17
2020-01-17 18:00:00,2.6,4.7,7.2,0.5812499999999999,19.2,89.0,2020-01-17
2020-01-17 19:00:00,5.8,8.5,14.1,0.575,19.0,89.0,2020-01-17
2020-01-17 20:00:00,4.6,8.1,12.6,0.56875,19.0,89.0,2020-01-17
2020-01-17 21:00:00,7.9,7.5,15.2,0.5625,18.75,87.0,2020-01-17
2020-01-17 22:00:00,5.8,6.3,12.0,0.55625,18.14,86.0,2020-01-17
2020-01-17 23:00:00,5.2,7.3,12.4,0.55,17.94,87.0,2020-01-17
2020-01-18 00:00:00,6.0,7.7,13.5,0.54375,18.25,87.0,2020-01-18
2020-01-18 01:00:00,5.9,7.9,13.6,0.5375,18.14,90.0,2020-01-18
2020-01-18 02:00:00,5.3,6.6,11.8,0.53125,17.92,91.0,2020-01-18
2020-01-18 03:00:00,5.9,5.7,11.4,0.525,17.83,91.0,2020-01-18
2020-01-18 04:00:00,2.2,2.9,4.9,0.51875,17.51,92.0,2020-01-18
2020-01-18 05:00:00,3.3,4.2,7.5,0.5125,17.36,91.0,2020-01-18
2020-01-18 06:00:00,4.1,6.2,10.2,0.50625,17.12,93.0,2020-01-18
2020-01-18 07:00:00,7.3,7.6,14.8,0.5,17.07,93.0,2020-01-18
2020-01-18 08:00:00,15.2,7.5,22.5,0.5,17.01,93.0,2020-01-18
2020-01-18 09:00:00,48.6,8.9,57.1,1.0,17.09,93.0,2020-01-18
2020-01-18 10:00:00,35.1,10.5,45.2,1.0,17.69,93.0,2020-01-18
2020-01-18 11:00:00,17.6,10.0,27.4,0.7,18.25,92.0,2020-01-18
2020-01-18 12:00:00,10.3,6.0,16.2,0.5,19.79,86.0,2020-01-18
2020-01-18 13:00:00,8.2,6.3,14.3,0.7,21.75,74.0,2020-01-18
2020-01-18 14:00:00,5.1,7.0,12.0,2.2,23.8,63.0,2020-01-18
2020-01-18 15:00:00,3.1,6.0,9.0,5.7,24.46,60.0,2020-01-18
2020-01-18 16:00:00,2.3,4.4,6.5,2.7,24.31,58.0,2020-01-18
2020-01-18 17:00:00,2.0,4.5,6.4,1.6,24.94,55.0,2020-01-18
2020-01-18 18:00:00,2.1,6.7,8.7,1.0,23.91,61.0,2020-01-18
2020-01-18 19:00:00,3.5,10.3,13.7,0.7,22.93,62.0,2020-01-18
2020-01-18 20:00:00,2.1,7.7,9.7,0.6,20.88,68.0,2020-01-18
2020-01-18 21:00:00,4.4,9.0,13.3,0.5,20.53,69.0,2020-01-18
2020-01-18 22:00:00,4.2,11.1,15.1,0.64,20.27,69.0,2020-01-18
2020-01-18 23:00:00,2.4,10.0,12.3,0.78,19.84,71.0,2020-01-18
2020-01-19 00:00:00,2.8,6.3,9.0,0.9199999999999999,19.04,76.0,2020-01-19
2020-01-19 01:00:00,1.8,3.9,5.6,1.06,19.07,76.0,2020-01-19
2020-01-19 02:00:00,1.8,6.4,8.1,1.2,18.25,81.0,2020-01-19
2020-01-19 03:00:00,2.1,4.4,6.4,1.3399999999999999,17.56,79.0,2020-01-19
2020-01-19 04:00:00,1.6,4.3,5.8,1.48,16.03,78.0,2020-01-19
2020-01-19 05:00:00,1.7,7.1,8.6,1.6199999999999999,16.36,67.0,2020-01-19
2020-01-19 06:00:00,3.9,8.9,12.7,1.7599999999999998,16.12,64.0,2020-01-19
2020-01-19 07:00:00,2.8,5.5,8.3,1.9,15.44,73.0,2020-01-19
2020-01-19 08:00:00,1.7,4.2,5.7,2.04,14.72,70.0,2020-01-19
2020-01-19 09:00:00,2.6,5.3,7.8,2.1799999999999997,14.21,69.0,2020-01-19
2020-01-19 10:00:00,4.9,10.4,15.2,2.32,13.98,64.0,2020-01-19
2020-01-19 11:00:00,5.9,10.3,16.1,2.46,13.83,60.0,2020-01-19
2020-01-19 12:00:00,5.7,7.6,13.2,2.5999999999999996,14.46,57.0,2020-01-19
2020-01-19 13:00:00,3.6,5.1,8.6,2.7399999999999998,15.05,55.0,2020-01-19
2020-01-19 14:00:00,3.4,5.1,8.4,2.88,14.88,54.0,2020-01-19
2020-01-19 15:00:00,3.8,6.8,10.5,3.0199999999999996,14.59,54.0,2020-01-19
2020-01-19 16:00:00,2.6,6.1,8.6,3.1599999999999997,15.14,54.0,2020-01-19
2020-01-19 17:00:00,1.8,5.4,7.1,3.3,15.85,55.0,2020-01-19
2020-01-19 18:00:00,2.1,6.9,8.9,8.4,15.61,56.0,2020-01-19
2020-01-19 19:00:00,3.7,9.4,13.0,5.0,15.18,57.0,2020-01-19
2020-01-19 20:00:00,3.4,8.4,11.7,1.5,14.69,50.0,2020-01-19
2020-01-19 21:00:00,3.0,6.6,9.5,0.6,14.15,48.0,2020-01-19
2020-01-19 22:00:00,2.9,6.7,9.5,0.6153846153846154,13.69,49.0,2020-01-19
2020-01-19 23:00:00,2.6,6.1,8.7,0.6307692307692307,13.52,49.0,2020-01-19
2020-01-20 00:00:00,1.7,4.2,5.9,0.6461538461538462,13.36,50.0,2020-01-20
2020-01-20 01:00:00,1.6,3.9,5.3,0.6615384615384615,13.3,51.0,2020-01-20
2020-01-20 02:00:00,1.3,3.6,4.8,0.676923076923077,13.02,56.0,2020-01-20
2020-01-20 03:00:00,1.3,2.3,3.4,0.6923076923076923,12.96,56.0,2020-01-20
2020-01-20 04:00:00,1.35,2.0,3.2,0.7076923076923077,12.66,57.0,2020-01-20
2020-01-20 05:00:00,1.4,3.4,4.6,0.7230769230769231,12.12,64.0,2020-01-20
2020-01-20 06:00:00,1.6,4.5,6.0,0.7384615384615385,11.88,65.0,2020-01-20
2020-01-20 07:00:00,2.0,6.0,7.9,0.7538461538461538,11.78,62.0,2020-01-20
2020-01-20 08:00:00,3.5,9.5,12.9,0.7692307692307693,11.58,57.0,2020-01-20
2020-01-20 09:00:00,3.6,11.5,15.0,0.7846153846153847,11.73,54.0,2020-01-20
2020-01-20 10:00:00,3.0,5.3,8.2,0.8,12.99,46.0,2020-01-20
2020-01-20 11:00:00,2.4,4.0,6.4,4.8,14.51,38.0,2020-01-20
2020-01-20 12:00:00,3.0,5.6,8.5,20.3,14.64,36.0,2020-01-20
2020-01-20 13:00:00,3.2,5.2,8.3,23.4,15.1,36.0,2020-01-20
2020-01-20 14:00:00,2.6,3.9,6.4,4.8,15.3,36.0,2020-01-20
2020-01-20 15:00:00,2.4,3.3,5.6,1.1,15.59,37.0,2020-01-20
2020-01-20 16:00:00,2.4,3.9,6.1,0.9,15.91,37.0,2020-01-20
2020-01-20 17:00:00,2.3,4.5,6.7,0.8818181818181818,15.8,38.0,2020-01-20
2020-01-20 18:00:00,2.4,5.4,7.7,0.8636363636363636,15.64,39.0,2020-01-20
2020-01-20 19:00:00,3.7,9.1,12.7,0.8454545454545455,15.14,44.0,2020-01-20
2020-01-20 20:00:00,3.2,11.2,14.2,0.8272727272727273,14.82,47.0,2020-01-20
2020-01-20 21:00:00,2.1,7.7,9.7,0.8090909090909091,14.38,48.0,2020-01-20
2020-01-20 22:00:00,1.6,5.1,6.7,0.7909090909090909,13.77,52.0,2020-01-20
2020-01-20 23:00:00,1.5,3.5,4.9,0.7727272727272727,13.68,56.0,2020-01-20
2020-01-21 00:00:00,1.6,3.0,4.5,0.7545454545454545,13.49,58.0,2020-01-21
2020-01-21 01:00:00,1.2,3.0,4.0,0.7363636363636363,13.5,59.0,2020-01-21
2020-01-21 02:00:00,1.4,6.3,7.6,0.7181818181818181,13.29,59.0,2020-01-21
2020-01-21 03:00:00,1.3,2.2,3.3,0.7,12.71,63.0,2020-01-21
2020-01-21 04:00:00,1.3,1.3,2.4,0.9666666666666666,12.05,68.0,2020-01-21
2020-01-21 05:00:00,1.1,1.3,2.3,1.2333333333333334,11.74,70.0,2020-01-21
2020-01-21 06:00:00,1.3,3.1,4.2,1.5,11.65,71.0,2020-01-21
2020-01-21 07:00:00,1.4,5.4,6.7,1.4,11.46,72.0,2020-01-21
2020-01-21 08:00:00,4.1,7.3,11.3,0.6,11.36,72.0,2020-01-21
2020-01-21 09:00:00,3.3,6.5,9.7,0.5875,11.36,72.0,2020-01-21
2020-01-21 10:00:00,3.1,5.2,8.2,0.575,11.52,72.0,2020-01-21
2020-01-21 11:00:00,2.8,4.5,7.2,0.5625,12.06,71.0,2020-01-21
2020-01-21 12:00:00,2.8,5.9,8.6,0.55,13.07,67.0,2020-01-21
2020-01-21 13:00:00,3.6,6.7,10.1,0.5375,13.86,64.0,2020-01-21
2020-01-21 14:00:00,11.6,8.4,19.8,0.525,14.15,65.0,2020-01-21
2020-01-21 15:00:00,7.1,7.8,14.8,0.5125,13.86,67.0,2020-01-21
2020-01-21 16:00:00,13.2,14.5,27.5,0.5,14.12,66.0,2020-01-21
2020-01-21 17:00:00,6.4,12.4,18.7,0.5,14.32,67.0,2020-01-21
2020-01-21 18:00:00,4.6,9.8,14.3,0.5,13.74,76.0,2020-01-21
2020-01-21 19:00:00,9.3,15.6,24.7,0.5,13.14,83.0,2020-01-21
2020-01-21 20:00:00,4.5,8.6,13.0,0.5,12.19,91.0,2020-01-21
2020-01-21 21:00:00,2.9,5.5,8.4,0.5,12.38,92.0,2020-01-21
2020-01-21 22:00:00,2.3,3.5,5.7,0.5,12.96,93.0,2020-01-21
2020-01-21 23:00:00,1.9,2.5,4.3,0.5,13.04,93.0,2020-01-21
2020-01-22 00:00:00,1.6,1.9,3.4,0.5,13.23,93.0,2020-01-22
2020-01-22 01:00:00,1.5,1.5,2.8,0.5,13.5,92.0,2020-01-22
2020-01-22 02:00:00,1.6,2.8,4.3,0.5,13.92,90.0,2020-01-22
2020-01-22 03:00:00,1.4,2.8,4.1,0.6,14.0,89.0,2020-01-22
2020-01-22 04:00:00,1.6,4.6,6.1,0.5,13.68,91.0,2020-01-22
2020-01-22 05:00:00,2.4,7.5,9.8,0.5,13.45,92.0,2020-01-22
2020-01-22 06:00:00,2.5,8.1,10.4,0.5,13.33,91.0,2020-01-22
2020-01-22 07:00:00,3.4,10.4,13.6,0.5,13.35,90.0,2020-01-22
2020-01-22 08:00:00,4.0,10.1,14.0,0.5,13.44,89.0,2020-01-22
2020-01-22 09:00:00,5.8,9.1,14.7,0.5,13.74,90.0,2020-01-22
2020-01-22 10:00:00,5.6,9.0,14.5,0.5,13.93,87.0,2020-01-22
2020-01-22 11:00:00,9.9,9.2,19.0,0.5,14.78,83.0,2020-01-22
2020-01-22 12:00:00,6.8,8.8,15.6,0.55,15.58,78.0,2020-01-22
2020-01-22 13:00:00,13.1,13.6,26.5,0.6,15.8,77.0,2020-01-22
2020-01-22 14:00:00,13.8,14.8,28.4,0.9,16.31,73.0,2020-01-22
2020-01-22 15:00:00,7.0,13.5,20.3,0.6,16.0,75.0,2020-01-22
2020-01-22 16:00:00,10.5,15.8,26.2,0.7,16.07,76.0,2020-01-22
2020-01-22 17:00:00,15.1,17.9,32.8,0.7,15.98,77.0,2020-01-22
2020-01-22 18:00:00,7.4,11.2,18.4,0.6,15.49,82.0,2020-01-22
2020-01-22 19:00:00,36.0,13.7,49.4,1.2,15.2,84.0,2020-01-22
2020-01-22 20:00:00,45.2,12.8,57.7,1.5,14.69,86.0,2020-01-22
2020-01-22 21:00:00,39.6,9.8,49.1,1.1,14.13,88.0,2020-01-22
2020-01-22 22:00:00,45.9,12.6,58.2,1.3,13.83,87.0,2020-01-22
2020-01-22 23:00:00,52.1,10.9,62.7,1.4,13.28,89.0,2020-01-22
2020-01-23 00:00:00,79.9,10.5,90.3,2.1,12.89,90.0,2020-01-23
2020-01-23 01:00:00,92.9,11.0,103.9,2.4,12.71,90.0,2020-01-23
2020-01-23 02:00:00,124.4,10.4,134.8,2.9,11.95,90.0,2020-01-23
2020-01-23 03:00:00,113.1,8.7,121.9,2.8,11.51,91.0,2020-01-23
2020-01-23 04:00:00,110.2,8.6,118.8,2.9,10.98,91.0,2020-01-23
2020-01-23 05:00:00,69.5,6.1,75.4,2.0,10.63,92.0,2020-01-23
2020-01-23 06:00:00,75.2,10.5,85.6,2.2,10.19,92.0,2020-01-23
2020-01-23 07:00:00,107.4,11.0,118.4,2.9,10.42,91.0,2020-01-23
2020-01-23 08:00:00,85.4,12.6,97.9,2.7,11.12,88.0,2020-01-23
2020-01-23 09:00:00,29.8,12.1,41.6,1.5,13.52,81.0,2020-01-23
2020-01-23 10:00:00,23.6,12.3,35.6,1.5,17.06,67.0,2020-01-23
2020-01-23 11:00:00,6.1,4.5,10.6,1.5,20.11,52.0,2020-01-23
2020-01-23 12:00:00,4.3,4.8,9.1,1.4,21.95,45.0,2020-01-23
2020-01-23 13:00:00,2.9,3.3,6.1,1.2,23.88,39.0,2020-01-23
2020-01-23 14:00:00,1.9,2.3,4.2,1.2,24.62,39.0,2020-01-23
2020-01-23 15:00:00,1.9,3.2,5.0,4.9,25.55,35.0,2020-01-23
2020-01-23 16:00:00,2.8,5.7,8.5,16.4,25.76,33.0,2020-01-23
2020-01-23 17:00:00,2.3,5.9,8.2,14.0,25.49,33.0,2020-01-23
2020-01-23 18:00:00,2.8,6.8,9.6,5.0,24.82,32.0,2020-01-23
2020-01-23 19:00:00,1.6,8.4,9.9,1.4,22.22,34.0,2020-01-23
2020-01-23 20:00:00,1.6,9.3,10.8,1.1,20.78,35.0,2020-01-23
2020-01-23 21:00:00,10.9,22.2,33.0,1.4,19.3,41.0,2020-01-23
2020-01-23 22:00:00,12.0,23.8,35.6,1.2,18.34,46.0,2020-01-23
2020-01-23 23:00:00,5.6,16.6,22.1,0.9,18.67,44.0,2020-01-23
2020-01-24 00:00:00,2.7,14.2,16.8,0.7,18.33,46.0,2020-01-24
2020-01-24 01:00:00,2.2,12.6,14.6,0.6,17.65,50.0,2020-01-24
2020-01-24 02:00:00,1.6,7.5,9.0,0.7,16.04,53.0,2020-01-24
2020-01-24 03:00:00,1.7,5.2,6.8,0.6,15.18,63.0,2020-01-24
2020-01-24 04:00:00,1.5,5.8,7.1,0.5,14.31,75.0,2020-01-24
2020-01-24 05:00:00,2.7,9.8,12.4,0.5,13.42,79.0,2020-01-24
2020-01-24 06:00:00,20.9,16.7,37.4,0.5,12.8,81.0,2020-01-24
2020-01-24 07:00:00,36.9,17.7,54.4,0.9,12.15,84.0,2020-01-24
2020-01-24 08:00:00,122.2,18.2,140.2,2.2,12.78,84.0,2020-01-24
2020-01-24 09:00:00,13.9,15.3,29.0,1.4,14.89,78.0,2020-01-24
2020-01-24 10:00:00,5.1,7.2,12.3,0.9,16.13,74.0,2020-01-24
2020-01-24 11:00:00,3.7,4.5,8.1,1.0,17.12,65.0,2020-01-24
2020-01-24 12:00:00,2.8,3.4,6.2,0.9,18.56,55.0,2020-01-24
2020-01-24 13:00:00,2.5,3.6,6.1,0.6,19.68,43.0,2020-01-24
2020-01-24 14:00:00,2.5,3.8,6.3,2.0,20.51,40.0,2020-01-24
2020-01-24 15:00:00,2.4,3.4,5.7,1.8,21.05,39.0,2020-01-24
2020-01-24 16:00:00,2.2,4.1,6.2,1.7,20.53,41.0,2020-01-24
2020-01-24 17:00:00,2.6,5.4,7.9,1.0,19.97,46.0,2020-01-24
2020-01-24 18:00:00,2.7,6.7,9.3,0.6,19.46,51.0,2020-01-24
2020-01-24 19:00:00,3.6,9.9,13.5,0.55,19.15,53.0,2020-01-24
2020-01-24 20:00:00,2.9,7.7,10.5,0.5,18.81,55.0,2020-01-24
2020-01-24 21:00:00,2.2,4.4,6.5,0.5375,18.63,57.0,2020-01-24
2020-01-24 22:00:00,2.0,4.4,6.3,0.575,18.34,58.0,2020-01-24
2020-01-24 23:00:00,1.9,4.1,5.9,0.6125,17.86,63.0,2020-01-24
2020-01-25 00:00:00,1.9,3.7,5.6,0.65,17.23,71.0,2020-01-25
2020-01-25 01:00:00,1.6,2.8,4.3,0.6875,16.92,75.0,2020-01-25
2020-01-25 02:00:00,1.3,1.7,3.0,0.7250000000000001,16.68,77.0,2020-01-25
2020-01-25 03:00:00,1.3,1.9,3.1,0.7625000000000001,16.64,70.0,2020-01-25
2020-01-25 04:00:00,1.4,3.7,4.9,0.8,16.35,74.0,2020-01-25
2020-01-25 05:00:00,1.5,3.1,4.5,0.8111111111111111,15.49,82.0,2020-01-25
2020-01-25 06:00:00,1.8,4.2,5.8,0.8222222222222223,14.59,90.0,2020-01-25
2020-01-25 07:00:00,2.1,5.3,7.3,0.8333333333333334,14.69,91.0,2020-01-25
2020-01-25 08:00:00,3.2,8.4,11.5,0.8444444444444444,14.82,91.0,2020-01-25
2020-01-25 09:00:00,5.2,10.4,15.5,0.8555555555555556,14.87,91.0,2020-01-25
2020-01-25 10:00:00,7.0,11.7,18.6,0.8666666666666667,15.06,91.0,2020-01-25
2020-01-25 11:00:00,7.6,13.5,20.9,0.8777777777777778,15.21,92.0,2020-01-25
2020-01-25 12:00:00,6.1,12.5,18.4,0.888888888888889,15.45,91.0,2020-01-25
2020-01-25 13:00:00,3.8,6.7,10.4,0.9,16.41,86.0,2020-01-25
2020-01-25 14:00:00,3.3,6.3,9.6,0.9,17.44,81.0,2020-01-25
2020-01-25 15:00:00,4.4,9.9,14.3,0.8,17.5,80.0,2020-01-25
2020-01-25 16:00:00,7.2,13.5,20.6,0.8,17.43,80.0,2020-01-25
2020-01-25 17:00:00,3.8,14.9,18.5,0.7,17.41,79.0,2020-01-25
2020-01-25 18:00:00,3.9,10.1,13.9,0.8,17.21,81.0,2020-01-25
2020-01-25 19:00:00,4.9,11.0,15.8,0.7,16.84,84.0,2020-01-25
2020-01-25 20:00:00,3.8,11.2,14.9,0.6,16.6,85.0,2020-01-25
2020-01-25 21:00:00,23.4,13.4,36.5,1.1,16.45,86.0,2020-01-25
2020-01-25 22:00:00,36.7,12.2,48.5,1.0,16.07,88.0,2020-01-25
2020-01-25 23:00:00,39.8,13.2,52.7,1.2,15.88,89.0,2020-01-25
2020-01-26 00:00:00,24.8,8.8,33.3,0.8,15.33,89.0,2020-01-26
2020-01-26 01:00:00,18.7,9.8,28.3,0.9,15.31,88.0,2020-01-26
2020-01-26 02:00:00,23.6,9.3,32.6,0.8,14.98,88.0,2020-01-26
2020-01-26 03:00:00,22.1,10.3,32.2,1.0,15.24,88.0,2020-01-26
2020-01-26 04:00:00,16.9,8.8,25.6,0.8,15.39,87.0,2020-01-26
2020-01-26 05:00:00,18.1,8.2,26.0,1.0,15.51,87.0,2020-01-26
2020-01-26 06:00:00,32.0,6.5,38.2,1.0,14.76,89.0,2020-01-26
2020-01-26 07:00:00,26.9,8.5,35.2,1.05,14.7,89.0,2020-01-26
2020-01-26 08:00:00,35.9,12.0,47.6,1.1,14.96,86.0,2020-01-26
2020-01-26 09:00:00,42.0,14.0,55.6,1.4,16.45,81.0,2020-01-26
2020-01-26 10:00:00,34.0,13.7,47.3,1.2,18.11,76.0,2020-01-26
2020-01-26 11:00:00,17.8,13.3,30.9,1.4,23.03,50.0,2020-01-26
2020-01-26 12:00:00,7.8,10.1,17.9,1.3,25.58,38.0,2020-01-26
2020-01-26 13:00:00,3.8,6.0,9.7,1.1,27.13,32.0,2020-01-26
2020-01-26 14:00:00,2.5,4.0,6.5,0.9,28.43,25.0,2020-01-26
2020-01-26 15:00:00,1.7,2.5,4.1,0.8,29.5,22.0,2020-01-26
2020-01-26 16:00:00,1.7,2.3,3.9,0.6,29.8,18.0,2020-01-26
2020-01-26 17:00:00,1.3,2.2,3.4,0.5,28.82,25.0,2020-01-26
2020-01-26 18:00:00,1.7,5.1,6.7,0.6,27.36,29.0,2020-01-26
2020-01-26 19:00:00,2.5,10.9,13.3,1.1,25.25,31.0,2020-01-26
2020-01-26 20:00:00,6.4,16.1,22.4,0.5,23.37,36.0,2020-01-26
2020-01-26 21:00:00,8.2,19.2,27.3,0.6,21.68,41.0,2020-01-26
2020-01-26 22:00:00,6.5,17.5,23.8,0.6,20.67,45.0,2020-01-26
2020-01-26 23:00:00,25.5,20.5,45.8,1.0,19.72,49.0,2020-01-26
2020-01-27 00:00:00,17.3,16.5,33.6,1.0,17.98,55.0,2020-01-27
